ROW_ID,is_isolation_outlier_0.01,isolation_score_0.01,is_isolation_outlier_0.05,isolation_score_0.05,is_isolation_outlier_0.1,isolation_score_0.1,is_isolation_outlier,isolation_score
355464,False,-0.3853280641587255,False,-0.3853280641587255,False,-0.3853280641587255,False,-0.3853280641587255
64168,False,-0.4154231553129799,False,-0.4154231553129799,False,-0.4154231553129799,False,-0.4154231553129799
178178,False,-0.4258013616893374,False,-0.4258013616893374,False,-0.4258013616893374,False,-0.4258013616893374
119777,False,-0.38545556849467716,False,-0.38545556849467716,False,-0.38545556849467716,False,-0.38545556849467716
124883,False,-0.4229731400803026,False,-0.4229731400803026,False,-0.4229731400803026,False,-0.4229731400803026
132439,False,-0.39767781273869546,False,-0.39767781273869546,False,-0.39767781273869546,False,-0.39767781273869546
246473,False,-0.4114630311227974,False,-0.4114630311227974,False,-0.4114630311227974,False,-0.4114630311227974
194003,False,-0.47228514702245256,False,-0.47228514702245256,True,-0.47228514702245256,False,-0.47228514702245256
182750,False,-0.4323515814725064,False,-0.4323515814725064,False,-0.4323515814725064,False,-0.4323515814725064
28018,False,-0.3971883666174903,False,-0.3971883666174903,False,-0.3971883666174903,False,-0.3971883666174903
265431,False,-0.4663549537984365,False,-0.4663549537984365,True,-0.4663549537984365,False,-0.4663549537984365
356008,False,-0.38449766191021334,False,-0.38449766191021334,False,-0.38449766191021334,False,-0.38449766191021334
264239,False,-0.4514726552937577,False,-0.4514726552937577,False,-0.4514726552937577,False,-0.4514726552937577
93549,False,-0.37897654218431726,False,-0.37897654218431726,False,-0.37897654218431726,False,-0.37897654218431726
305003,False,-0.4117051967285362,False,-0.4117051967285362,False,-0.4117051967285362,False,-0.4117051967285362
87751,False,-0.4293572325777146,False,-0.4293572325777146,False,-0.4293572325777146,False,-0.4293572325777146
8649,False,-0.4175988641939972,False,-0.4175988641939972,False,-0.4175988641939972,False,-0.4175988641939972
237424,False,-0.42842576807686633,False,-0.42842576807686633,False,-0.42842576807686633,False,-0.42842576807686633
67719,False,-0.4245035159735226,False,-0.4245035159735226,False,-0.4245035159735226,False,-0.4245035159735226
308601,False,-0.42538847642096445,False,-0.42538847642096445,False,-0.42538847642096445,False,-0.42538847642096445
200543,False,-0.4143941125372125,False,-0.4143941125372125,False,-0.4143941125372125,False,-0.4143941125372125
304715,False,-0.40920377662411483,False,-0.40920377662411483,False,-0.40920377662411483,False,-0.40920377662411483
219456,False,-0.4599645215665942,False,-0.4599645215665942,False,-0.4599645215665942,False,-0.4599645215665942
14671,False,-0.3983923713556396,False,-0.3983923713556396,False,-0.3983923713556396,False,-0.3983923713556396
81957,False,-0.4078518070901139,False,-0.4078518070901139,False,-0.4078518070901139,False,-0.4078518070901139
263592,False,-0.4274579584951557,False,-0.4274579584951557,False,-0.4274579584951557,False,-0.4274579584951557
5557,False,-0.4427406348805615,False,-0.4427406348805615,False,-0.4427406348805615,False,-0.4427406348805615
25478,False,-0.3996618319407469,False,-0.3996618319407469,False,-0.3996618319407469,False,-0.3996618319407469
206669,False,-0.392719055744041,False,-0.392719055744041,False,-0.392719055744041,False,-0.392719055744041
158822,False,-0.43145255018061107,False,-0.43145255018061107,False,-0.43145255018061107,False,-0.43145255018061107
6489,False,-0.41160024422962327,False,-0.41160024422962327,False,-0.41160024422962327,False,-0.41160024422962327
303024,False,-0.4124767809418264,False,-0.4124767809418264,False,-0.4124767809418264,False,-0.4124767809418264
302070,False,-0.3685735794567707,False,-0.3685735794567707,False,-0.3685735794567707,False,-0.3685735794567707
217126,False,-0.410657755158319,False,-0.410657755158319,False,-0.410657755158319,False,-0.410657755158319
259025,False,-0.44263598100565127,False,-0.44263598100565127,False,-0.44263598100565127,False,-0.44263598100565127
86559,False,-0.42492833649329004,False,-0.42492833649329004,False,-0.42492833649329004,False,-0.42492833649329004
226402,False,-0.38720793271141235,False,-0.38720793271141235,False,-0.38720793271141235,False,-0.38720793271141235
111636,False,-0.46210560650448357,False,-0.46210560650448357,False,-0.46210560650448357,False,-0.46210560650448357
214165,False,-0.4960355645641358,True,-0.4960355645641358,True,-0.4960355645641358,True,-0.4960355645641358
43256,False,-0.44099523279500885,False,-0.44099523279500885,False,-0.44099523279500885,False,-0.44099523279500885
305631,False,-0.393774130635168,False,-0.393774130635168,False,-0.393774130635168,False,-0.393774130635168
314296,False,-0.4189516735683799,False,-0.4189516735683799,False,-0.4189516735683799,False,-0.4189516735683799
290308,False,-0.4572021827687738,False,-0.4572021827687738,False,-0.4572021827687738,False,-0.4572021827687738
181923,False,-0.38557342027405495,False,-0.38557342027405495,False,-0.38557342027405495,False,-0.38557342027405495
249885,False,-0.44191145845985486,False,-0.44191145845985486,False,-0.44191145845985486,False,-0.44191145845985486
352459,False,-0.40427561967311265,False,-0.40427561967311265,False,-0.40427561967311265,False,-0.40427561967311265
202086,False,-0.3880118547422588,False,-0.3880118547422588,False,-0.3880118547422588,False,-0.3880118547422588
264991,False,-0.462076910706334,False,-0.462076910706334,False,-0.462076910706334,False,-0.462076910706334
4598,False,-0.46111540104979765,False,-0.46111540104979765,False,-0.46111540104979765,False,-0.46111540104979765
187842,False,-0.4117136778217016,False,-0.4117136778217016,False,-0.4117136778217016,False,-0.4117136778217016
21817,False,-0.4155754358827043,False,-0.4155754358827043,False,-0.4155754358827043,False,-0.4155754358827043
338523,False,-0.45032746228780723,False,-0.45032746228780723,False,-0.45032746228780723,False,-0.45032746228780723
309987,False,-0.4226290994687611,False,-0.4226290994687611,False,-0.4226290994687611,False,-0.4226290994687611
170936,False,-0.435196503770628,False,-0.435196503770628,False,-0.435196503770628,False,-0.435196503770628
93890,False,-0.39147562548204173,False,-0.39147562548204173,False,-0.39147562548204173,False,-0.39147562548204173
323315,False,-0.38470082977411546,False,-0.38470082977411546,False,-0.38470082977411546,False,-0.38470082977411546
190886,False,-0.44124527164511784,False,-0.44124527164511784,False,-0.44124527164511784,False,-0.44124527164511784
120858,False,-0.4074125189306468,False,-0.4074125189306468,False,-0.4074125189306468,False,-0.4074125189306468
128559,False,-0.43194187216662944,False,-0.43194187216662944,False,-0.43194187216662944,False,-0.43194187216662944
230248,False,-0.5028968151081826,True,-0.5028968151081826,True,-0.5028968151081826,True,-0.5028968151081826
29673,False,-0.44508462225832107,False,-0.44508462225832107,False,-0.44508462225832107,False,-0.44508462225832107
81935,False,-0.43486948596131614,False,-0.43486948596131614,False,-0.43486948596131614,False,-0.43486948596131614
115059,False,-0.4550078595701992,False,-0.4550078595701992,False,-0.4550078595701992,False,-0.4550078595701992
255316,False,-0.4349036936854729,False,-0.4349036936854729,False,-0.4349036936854729,False,-0.4349036936854729
214737,False,-0.41560826251979227,False,-0.41560826251979227,False,-0.41560826251979227,False,-0.41560826251979227
342044,False,-0.40648430591149753,False,-0.40648430591149753,False,-0.40648430591149753,False,-0.40648430591149753
219808,False,-0.4313499414808434,False,-0.4313499414808434,False,-0.4313499414808434,False,-0.4313499414808434
22505,False,-0.39752472750360135,False,-0.39752472750360135,False,-0.39752472750360135,False,-0.39752472750360135
106453,False,-0.3957314536535279,False,-0.3957314536535279,False,-0.3957314536535279,False,-0.3957314536535279
11077,False,-0.39293688954839795,False,-0.39293688954839795,False,-0.39293688954839795,False,-0.39293688954839795
19254,False,-0.41029969655088117,False,-0.41029969655088117,False,-0.41029969655088117,False,-0.41029969655088117
152195,False,-0.38543923102018895,False,-0.38543923102018895,False,-0.38543923102018895,False,-0.38543923102018895
52289,False,-0.4204277386538287,False,-0.4204277386538287,False,-0.4204277386538287,False,-0.4204277386538287
320389,False,-0.39652365316617266,False,-0.39652365316617266,False,-0.39652365316617266,False,-0.39652365316617266
167915,False,-0.40607172811000447,False,-0.40607172811000447,False,-0.40607172811000447,False,-0.40607172811000447
182343,False,-0.40254662413888387,False,-0.40254662413888387,False,-0.40254662413888387,False,-0.40254662413888387
99566,False,-0.39168223172554706,False,-0.39168223172554706,False,-0.39168223172554706,False,-0.39168223172554706
38979,False,-0.40242595148780946,False,-0.40242595148780946,False,-0.40242595148780946,False,-0.40242595148780946
112912,False,-0.43135269000330584,False,-0.43135269000330584,False,-0.43135269000330584,False,-0.43135269000330584
194664,False,-0.41145909327465513,False,-0.41145909327465513,False,-0.41145909327465513,False,-0.41145909327465513
95905,False,-0.41994931125724533,False,-0.41994931125724533,False,-0.41994931125724533,False,-0.41994931125724533
48091,False,-0.4115814780727545,False,-0.4115814780727545,False,-0.4115814780727545,False,-0.4115814780727545
205590,False,-0.3998837735378571,False,-0.3998837735378571,False,-0.3998837735378571,False,-0.3998837735378571
159449,False,-0.3935765271282759,False,-0.3935765271282759,False,-0.3935765271282759,False,-0.3935765271282759
266858,False,-0.41368193007899007,False,-0.41368193007899007,False,-0.41368193007899007,False,-0.41368193007899007
241972,False,-0.4277797743636641,False,-0.4277797743636641,False,-0.4277797743636641,False,-0.4277797743636641
10774,False,-0.4546671604426923,False,-0.4546671604426923,False,-0.4546671604426923,False,-0.4546671604426923
219191,False,-0.4403356167559861,False,-0.4403356167559861,False,-0.4403356167559861,False,-0.4403356167559861
180010,False,-0.4064336543624876,False,-0.4064336543624876,False,-0.4064336543624876,False,-0.4064336543624876
310944,False,-0.4285156945910034,False,-0.4285156945910034,False,-0.4285156945910034,False,-0.4285156945910034
195518,False,-0.4142481077526027,False,-0.4142481077526027,False,-0.4142481077526027,False,-0.4142481077526027
212277,False,-0.4026542756939111,False,-0.4026542756939111,False,-0.4026542756939111,False,-0.4026542756939111
62080,False,-0.4456534413688817,False,-0.4456534413688817,False,-0.4456534413688817,False,-0.4456534413688817
302101,False,-0.4292208745831654,False,-0.4292208745831654,False,-0.4292208745831654,False,-0.4292208745831654
73047,False,-0.4763068412511241,False,-0.4763068412511241,True,-0.4763068412511241,False,-0.4763068412511241
25306,False,-0.43328098829117073,False,-0.43328098829117073,False,-0.43328098829117073,False,-0.43328098829117073
160450,False,-0.4395274904383695,False,-0.4395274904383695,False,-0.4395274904383695,False,-0.4395274904383695
10328,False,-0.4365894070445399,False,-0.4365894070445399,False,-0.4365894070445399,False,-0.4365894070445399
120733,False,-0.47896018304267424,True,-0.47896018304267424,True,-0.47896018304267424,True,-0.47896018304267424
150126,False,-0.44586483869286847,False,-0.44586483869286847,False,-0.44586483869286847,False,-0.44586483869286847
303230,False,-0.41231186474255005,False,-0.41231186474255005,False,-0.41231186474255005,False,-0.41231186474255005
276963,False,-0.3947401076322482,False,-0.3947401076322482,False,-0.3947401076322482,False,-0.3947401076322482
14079,False,-0.412002861277339,False,-0.412002861277339,False,-0.412002861277339,False,-0.412002861277339
33568,False,-0.4198624930433358,False,-0.4198624930433358,False,-0.4198624930433358,False,-0.4198624930433358
150529,False,-0.40924355114552347,False,-0.40924355114552347,False,-0.40924355114552347,False,-0.40924355114552347
86391,False,-0.4303696845336395,False,-0.4303696845336395,False,-0.4303696845336395,False,-0.4303696845336395
176330,False,-0.41525578408843306,False,-0.41525578408843306,False,-0.41525578408843306,False,-0.41525578408843306
307404,False,-0.407499033513581,False,-0.407499033513581,False,-0.407499033513581,False,-0.407499033513581
130075,False,-0.462265348255986,False,-0.462265348255986,False,-0.462265348255986,False,-0.462265348255986
295787,False,-0.45710137550237434,False,-0.45710137550237434,False,-0.45710137550237434,False,-0.45710137550237434
85196,False,-0.38630409215672945,False,-0.38630409215672945,False,-0.38630409215672945,False,-0.38630409215672945
