PC1,PC2,anomaly_category,CLUSTER_KMEANS
-0.713566811953204,0.257592130193829,NO_DETECTOR_FLAG,3
0.008353915277253052,-0.36952518640182974,NO_DETECTOR_FLAG,0
-0.8860285115283495,-3.503864229044317,NO_DETECTOR_FLAG,0
-0.2850474521179414,-3.3698150377286855,NO_DETECTOR_FLAG,0
3.6136865775938523,-0.5872560987188642,NO_DETECTOR_FLAG,2
-1.4063328349532072,-1.3700454715916415,NO_DETECTOR_FLAG,1
0.08168505850350982,1.015579805361424,NO_DETECTOR_FLAG,3
-1.760451189436974,0.7368813054516917,NO_DETECTOR_FLAG,3
3.162538301018709,0.38141472559047734,NO_DETECTOR_FLAG,4
0.47991357624041797,-2.061310625378115,TARGETED_REVIEW,1
-0.032548410242281826,1.7082590120245669,TARGETED_REVIEW,3
6.82067385147255,-2.1588500875200007,ONE_DETECTOR_SIGNAL,2
-0.474890783566234,3.805583687152299,NO_DETECTOR_FLAG,3
-0.36849774865015794,0.7738581746221508,NO_DETECTOR_FLAG,3
-0.5215068360159746,-0.2933978280071384,TARGETED_REVIEW,1
-2.162859082818486,0.7787892572132221,NO_DETECTOR_FLAG,3
-1.9745377431986144,-0.8615277593690726,NO_DETECTOR_FLAG,0
0.37823278232877,3.949952918596263,TARGETED_REVIEW,3
-1.0848336013726294,0.679616026001878,NO_DETECTOR_FLAG,3
3.057139826647089,-0.19497156290594445,NO_DETECTOR_FLAG,4
0.15861387593021892,1.3511894100783572,NO_DETECTOR_FLAG,3
-1.482961215012355,-2.8619614914767064,NO_DETECTOR_FLAG,0
-0.9165238881311413,-1.8523774640858872,NO_DETECTOR_FLAG,0
4.90757073403513,1.9893911106237345,NO_DETECTOR_FLAG,4
0.22944841839636654,1.9454133911208888,NO_DETECTOR_FLAG,3
-0.9739157631651244,0.45270412547521915,NO_DETECTOR_FLAG,3
1.234400082539067,0.679000184948492,NO_DETECTOR_FLAG,2
1.6429042726207501,-3.042372579348011,NO_DETECTOR_FLAG,2
-0.17702803792363875,-0.563160120094054,TWO_DETECTOR_SIGNAL,1
0.07457478469749512,1.6890208047512252,NO_DETECTOR_FLAG,3
-0.963826526755524,1.7337424897659708,NO_DETECTOR_FLAG,3
-1.197035284525139,-0.9753303166394655,NO_DETECTOR_FLAG,0
-0.5318068901421328,0.6718532275805188,TARGETED_REVIEW,1
-1.5321142223886515,-2.0194281036863413,NO_DETECTOR_FLAG,0
-0.7366857670773097,1.2841904841775424,NO_DETECTOR_FLAG,3
2.6113550405813544,-0.20151987924379156,NO_DETECTOR_FLAG,4
1.4808972777478036,-2.2851905567798205,NO_DETECTOR_FLAG,2
1.0506749623564444,4.004393854752811,TARGETED_REVIEW,1
5.3272943982629934,4.4670992263515235,TARGETED_REVIEW,4
-0.1506291343407612,1.150583884107567,TARGETED_REVIEW,1
-1.8575005797094497,-0.19457350736663218,NO_DETECTOR_FLAG,0
-1.2385308197214786,-0.15217274179881146,NO_DETECTOR_FLAG,0
-2.650406811085857,-0.54274134058969,NO_DETECTOR_FLAG,0
-0.36238322452220295,2.332494629040426,NO_DETECTOR_FLAG,3
3.7463276640989753,-1.053327961048199,TWO_DETECTOR_SIGNAL,4
-0.3059735653198632,-0.982431841427741,NO_DETECTOR_FLAG,0
-0.9045818793848232,2.097121247888452,NO_DETECTOR_FLAG,3
-1.2596089359129579,-1.4212151306981562,NO_DETECTOR_FLAG,0
-0.12869795230652298,-1.2568447362179307,NO_DETECTOR_FLAG,0
-0.2494381008317602,-3.270487791461574,NO_DETECTOR_FLAG,0
-0.5669540171581646,1.0312082612692441,NO_DETECTOR_FLAG,3
-1.3064619964709991,2.4848274271899453,NO_DETECTOR_FLAG,3
-1.3872999437695155,-0.33830845710364904,NO_DETECTOR_FLAG,0
1.3392649490264479,-1.9022107694870203,NO_DETECTOR_FLAG,2
3.4343357905137735,2.311545067099124,TARGETED_REVIEW,2
-0.22963307563377444,0.1410012593955353,NO_DETECTOR_FLAG,3
-0.4788219039349238,-1.9955619375485991,NO_DETECTOR_FLAG,0
0.7127086595101508,1.3698608012061804,TARGETED_REVIEW,1
0.15045938116624502,1.1048747134824568,NO_DETECTOR_FLAG,3
3.874137359725194,3.612345445182125,NO_DETECTOR_FLAG,4
-2.3530784624221215,3.8321610166114857,NO_DETECTOR_FLAG,3
2.8680404725995676,-0.1363200209087987,TARGETED_REVIEW,1
-0.8463929777113852,1.5197359951866396,NO_DETECTOR_FLAG,3
-0.21273945326904903,0.5151277309777997,NO_DETECTOR_FLAG,3
0.050450196361550466,-1.0846663174516076,NO_DETECTOR_FLAG,0
-1.270302464186701,2.717190895613543,NO_DETECTOR_FLAG,3
-0.43768737445487704,-2.263618414869538,NO_DETECTOR_FLAG,0
-1.8061815765360147,2.9516163108378075,NO_DETECTOR_FLAG,3
0.02008126551145174,0.6381506557559585,NO_DETECTOR_FLAG,3
1.6742439139280738,-1.0821711788110309,NO_DETECTOR_FLAG,2
-2.064928196146147,-1.6208983238550891,NO_DETECTOR_FLAG,0
1.6060477283119374,-0.8219697531417465,NO_DETECTOR_FLAG,2
-2.566693224294795,-0.32673649411882966,NO_DETECTOR_FLAG,3
-2.3525855775516775,-2.603208115994957,NO_DETECTOR_FLAG,0
-3.1303139272154206,-3.478045805628551,NO_DETECTOR_FLAG,0
-0.918434763823346,1.8321447767505823,NO_DETECTOR_FLAG,3
-2.7272880068482785,-1.6412141401022995,NO_DETECTOR_FLAG,0
-0.9324027776523222,0.4431576644020523,NO_DETECTOR_FLAG,3
0.9205684506510539,-2.603456798814292,NO_DETECTOR_FLAG,2
-0.1184751620928391,3.214455243939116,NO_DETECTOR_FLAG,3
-0.706286538321067,2.9153248149226436,NO_DETECTOR_FLAG,3
-1.9645000429297355,-2.7599899762907847,NO_DETECTOR_FLAG,0
-1.3093177253816863,-2.9897675423618986,NO_DETECTOR_FLAG,0
8.479140494667403,-0.3427737427111683,TARGETED_REVIEW,4
-1.7029623258686692,-3.0769209150585506,NO_DETECTOR_FLAG,0
-0.049297945086797926,0.0414707157001554,NO_DETECTOR_FLAG,4
0.35893298378696215,2.0139627908320468,NO_DETECTOR_FLAG,3
-0.39986116157442647,-0.42427469076301677,NO_DETECTOR_FLAG,0
-1.0655829803260242,2.5652535532759724,NO_DETECTOR_FLAG,3
-0.38477045112951064,1.282433642712161,NO_DETECTOR_FLAG,3
-1.8171926825085611,-3.734017926591523,NO_DETECTOR_FLAG,0
-0.10449638636978632,-0.4618101284368886,NO_DETECTOR_FLAG,0
-1.3370898836126275,1.5249399663945147,NO_DETECTOR_FLAG,3
4.649850373562499,-2.1031728822928906,ONE_DETECTOR_SIGNAL,4
4.193447239847157,-0.04864345463144972,NO_DETECTOR_FLAG,4
-0.2235245239312872,2.0778692487056953,NO_DETECTOR_FLAG,3
-0.19970569999116022,-0.731763465930562,NO_DETECTOR_FLAG,0
2.4510895759847817,-0.7712511408815884,TARGETED_REVIEW,1
1.0356283190155993,0.15598503684618012,NO_DETECTOR_FLAG,2
-0.6228267789413244,0.24824754280745853,NO_DETECTOR_FLAG,3
-0.7820084403387572,1.6362209282246365,NO_DETECTOR_FLAG,3
1.0700132975466223,-0.8993367803142965,NO_DETECTOR_FLAG,2
0.31469340553627667,-1.7005134767335388,NO_DETECTOR_FLAG,2
0.8952924282135525,-1.2485025632328,NO_DETECTOR_FLAG,2
-1.3421814328530839,0.5411053523637519,TARGETED_REVIEW,1
3.1532547136438565,2.808471091615228,TARGETED_REVIEW,4
6.246088066217276,0.6609021332045868,ONE_DETECTOR_SIGNAL,4
3.917200001890725,-0.10697974159541421,NO_DETECTOR_FLAG,4
3.825537156057367,-0.12035238054651778,TARGETED_REVIEW,1
0.3433146010095926,0.33371610073949615,NO_DETECTOR_FLAG,2
-1.5967489451025596,1.9934333076972777,NO_DETECTOR_FLAG,3
-1.45322942469745,1.674491111980914,NO_DETECTOR_FLAG,3
-2.821673320768739,1.1411708375560734,NO_DETECTOR_FLAG,3
-2.2806536101994044,-2.533463478230587,NO_DETECTOR_FLAG,0
0.2309937480838911,2.3095181980292745,NO_DETECTOR_FLAG,3
-2.6794988053190574,-3.9643853579544475,NO_DETECTOR_FLAG,0
2.3015381708532594,3.0185648266726846,TARGETED_REVIEW,4
-1.8524077387331142,-0.870588168072568,NO_DETECTOR_FLAG,0
-0.0192860469628252,-0.2929016116073587,TARGETED_REVIEW,0
4.590243697317352,1.130548458451243,TARGETED_REVIEW,1
-1.1796556361974382,0.0009120786722384819,NO_DETECTOR_FLAG,0
1.306786382391465,1.198442942654486,TARGETED_REVIEW,1
0.5356644844032089,-3.6011722709788354,TARGETED_REVIEW,2
0.3598083059997334,-1.9352382315532128,NO_DETECTOR_FLAG,0
-1.4339513974375215,-3.2206634432876426,NO_DETECTOR_FLAG,0
-1.9963861284400017,-3.189942986150326,NO_DETECTOR_FLAG,0
2.2993526509218603,2.269066442120488,TARGETED_REVIEW,4
-1.6107456480537152,-1.4756657620272273,NO_DETECTOR_FLAG,0
1.893698528549767,2.7286216509949237,NO_DETECTOR_FLAG,4
-0.5253182181077535,-1.7986785345674658,NO_DETECTOR_FLAG,0
2.0701915350892,2.4272756576840773,TARGETED_REVIEW,1
-0.9282905387768307,2.1347410930445676,NO_DETECTOR_FLAG,3
-0.8756455708353328,0.33062129700894616,NO_DETECTOR_FLAG,3
4.694176844338992,0.4071587287052829,TARGETED_REVIEW,1
0.7839997820396304,-1.8013056949856232,TWO_DETECTOR_SIGNAL,2
6.831778570370718,2.0593143730199275,TARGETED_REVIEW,1
3.6335038650711584,1.1257783196291395,NO_DETECTOR_FLAG,2
-0.10620553941326329,0.5972537710000911,TARGETED_REVIEW,3
0.6471538687853683,2.13563434856357,NO_DETECTOR_FLAG,3
-1.063140762168784,-0.19716786448907392,NO_DETECTOR_FLAG,0
1.8601583069042642,0.3497961724252239,NO_DETECTOR_FLAG,2
1.5074690996782776,4.082661133051939,TARGETED_REVIEW,1
3.331278511024055,2.8248170452841386,NO_DETECTOR_FLAG,4
0.20931132996303814,-2.4282884271059415,NO_DETECTOR_FLAG,0
-0.9388849664275072,-0.32458550065612163,NO_DETECTOR_FLAG,0
-0.29386878873100847,1.6792347680140787,NO_DETECTOR_FLAG,3
0.7792121006616941,-0.560129885810636,NO_DETECTOR_FLAG,4
1.8502216372615483,-0.23139375185945693,NO_DETECTOR_FLAG,4
-1.7969349052520143,-1.133098428663201,NO_DETECTOR_FLAG,0
3.562727702067786,2.2818105340354697,TARGETED_REVIEW,4
-1.0964499569121955,1.0802540469513242,NO_DETECTOR_FLAG,3
-1.0561668723263231,-0.14236806965251544,ONE_DETECTOR_SIGNAL,1
-0.535317035253999,-1.5923460648351946,NO_DETECTOR_FLAG,0
4.64035941288144,0.2616036816166448,NO_DETECTOR_FLAG,4
0.20887102662922352,-0.6643103210979693,NO_DETECTOR_FLAG,2
-1.3817636596596976,1.845120676489925,NO_DETECTOR_FLAG,3
-1.633690294942648,3.2254455290453716,NO_DETECTOR_FLAG,3
-2.2182526513267575,0.9418498725823083,NO_DETECTOR_FLAG,3
0.33238266239080605,0.6654426645389775,NO_DETECTOR_FLAG,3
-0.9811718974795095,0.12970875425386832,NO_DETECTOR_FLAG,0
-3.0803791332499038,-1.9715831353963351,NO_DETECTOR_FLAG,0
2.3019617618091983,0.5092335240591693,NO_DETECTOR_FLAG,4
-1.0207370340272366,-0.9463039146228225,NO_DETECTOR_FLAG,0
-2.112853523493697,-0.21859228161003338,NO_DETECTOR_FLAG,0
4.720659494909919,0.9361198321195849,TARGETED_REVIEW,1
-0.4682604700322774,4.563593651186573,NO_DETECTOR_FLAG,3
2.123707602585103,0.16443284458853563,NO_DETECTOR_FLAG,4
-0.8356194947601508,2.6500574713105816,NO_DETECTOR_FLAG,3
5.961736136323744,-2.9439253838132964,ONE_DETECTOR_SIGNAL,2
-1.23260927113375,2.4716902029795245,NO_DETECTOR_FLAG,3
3.4682271150868575,-1.9592428782821572,NO_DETECTOR_FLAG,4
2.9656841563046044,-2.703798429602199,NO_DETECTOR_FLAG,4
0.8857223911645988,0.6052874652162357,NO_DETECTOR_FLAG,4
1.7634556300088964,-2.4103576954067725,NO_DETECTOR_FLAG,2
-0.8765555699921133,1.528394981430554,NO_DETECTOR_FLAG,3
4.8292879350333555,-1.2947568778636191,TARGETED_REVIEW,4
2.5803976842340335,3.4472352738575376,TARGETED_REVIEW,1
-1.4923868847009476,3.1046900964140773,NO_DETECTOR_FLAG,3
-1.220568421368448,3.149261140618733,TARGETED_REVIEW,1
-0.2545284360257812,-1.2521590470337756,ONE_DETECTOR_SIGNAL,1
-2.3329047131795324,-0.29599499124142015,NO_DETECTOR_FLAG,3
-2.3559248949407223,-1.4363055915070555,NO_DETECTOR_FLAG,0
-0.0021086773049502267,-0.9514897607206245,NO_DETECTOR_FLAG,0
-0.5765700653162225,1.0763481416398304,NO_DETECTOR_FLAG,3
-1.0687494215262978,-1.8581975005440612,NO_DETECTOR_FLAG,0
-0.9101279334616655,2.890213779890282,NO_DETECTOR_FLAG,3
0.3803237836592521,-0.40667934852834314,NO_DETECTOR_FLAG,2
2.4993277260273428,-0.8039955051419478,NO_DETECTOR_FLAG,4
-2.252868024482491,0.8125424884292282,ONE_DETECTOR_SIGNAL,3
-2.4396058082365424,0.6480678583142518,NO_DETECTOR_FLAG,3
-0.5400688444233933,3.3114350037482096,NO_DETECTOR_FLAG,3
1.8913858090212525,1.3079336183008234,NO_DETECTOR_FLAG,4
-1.8546179459308219,1.8081914848514442,NO_DETECTOR_FLAG,3
-0.5094610064542954,0.9200111798128441,NO_DETECTOR_FLAG,3
-1.5299943235817006,0.872836553863667,NO_DETECTOR_FLAG,3
-0.6552516052167786,-0.1927969702893285,NO_DETECTOR_FLAG,0
0.6613611711842596,6.462252041729011,TARGETED_REVIEW,4
-1.6025699165960348,1.0931859244936128,NO_DETECTOR_FLAG,3
-2.4552114358734167,2.2851932033223195,NO_DETECTOR_FLAG,3
-0.5414742925906584,0.5923571575546641,TARGETED_REVIEW,3
-1.7274852629874193,4.409603034978559,NO_DETECTOR_FLAG,3
5.307678335886484,-1.4597122737011956,NO_DETECTOR_FLAG,4
-0.9999157380976402,-2.6862462608436846,NO_DETECTOR_FLAG,0
-1.6116878570354358,-1.5018673040417048,NO_DETECTOR_FLAG,0
-0.7768281645964824,-0.8601336655320797,NO_DETECTOR_FLAG,0
-2.2849092352774663,-2.8485429391922987,NO_DETECTOR_FLAG,0
-2.2266571290171004,-1.3969631956830082,NO_DETECTOR_FLAG,0
3.995119558259523,1.1853784915785848,NO_DETECTOR_FLAG,2
5.604611940348183,0.9765141629129243,NO_DETECTOR_FLAG,4
0.4858355418786132,2.0723196039689395,NO_DETECTOR_FLAG,3
0.6474484960761926,-1.1515629879092544,NO_DETECTOR_FLAG,2
-1.6168812145754887,3.6526887373483667,NO_DETECTOR_FLAG,3
0.2562238935424053,-0.3945415319729682,TARGETED_REVIEW,0
-1.7470840930917504,0.09145545936915193,NO_DETECTOR_FLAG,3
-1.487783546807693,-1.0028299152187305,NO_DETECTOR_FLAG,0
-2.709053352833729,0.472934631438463,NO_DETECTOR_FLAG,3
-1.7575541769002605,-2.7071433784852843,NO_DETECTOR_FLAG,0
0.23199044420198592,1.8287280784228463,NO_DETECTOR_FLAG,3
-0.6824134961055924,3.0284978039760255,NO_DETECTOR_FLAG,3
-0.166453999857894,0.5949897602430402,NO_DETECTOR_FLAG,2
-1.1976782131529289,2.6153416116579034,NO_DETECTOR_FLAG,3
-1.610041310665774,4.610271877929272,NO_DETECTOR_FLAG,3
-2.1194689694226003,0.5596927053479085,NO_DETECTOR_FLAG,3
3.035682389472444,0.8655193416816758,NO_DETECTOR_FLAG,4
-1.045485486827651,2.492909910328937,NO_DETECTOR_FLAG,3
1.1764431372496658,-0.05636893629391709,TARGETED_REVIEW,1
-1.8484310133492943,-1.5057469601067222,NO_DETECTOR_FLAG,0
-0.9637327725790249,1.3635263838530682,NO_DETECTOR_FLAG,3
0.6571512736107006,-0.24942972731048885,NO_DETECTOR_FLAG,2
-1.7926638416273721,-1.8965615495736852,NO_DETECTOR_FLAG,0
-0.2235404041236453,5.6583756925132125,NO_DETECTOR_FLAG,3
-1.6543347337804328,0.9396752444042594,NO_DETECTOR_FLAG,3
2.4635855599742857,-3.0123025780481716,TARGETED_REVIEW,1
-0.5374227177486425,-1.6115151277844042,NO_DETECTOR_FLAG,0
4.229235710683745,-0.30323486124533494,NO_DETECTOR_FLAG,4
-1.2819606607353944,-1.3610912354197997,NO_DETECTOR_FLAG,1
0.4791000583486972,-0.9987406677069498,NO_DETECTOR_FLAG,2
-0.6379831823363916,0.27896273548263384,NO_DETECTOR_FLAG,3
3.528787912491127,2.702906970387803,NO_DETECTOR_FLAG,4
-1.8430116018089324,-3.031494223705708,NO_DETECTOR_FLAG,0
5.758726306991465,-3.404308579228965,NO_DETECTOR_FLAG,4
-0.7935212573030483,2.3894973966386766,NO_DETECTOR_FLAG,3
-1.1931225026076477,1.9417995970239632,NO_DETECTOR_FLAG,3
2.897424666251171,-4.058205873321248,ONE_DETECTOR_SIGNAL,2
2.1395479263491124,-0.7932898676186912,TARGETED_REVIEW,1
0.8478489456897995,0.2038379091486457,NO_DETECTOR_FLAG,2
4.448601626765498,1.1369711756603607,NO_DETECTOR_FLAG,4
-0.1000385767933938,-2.9255131564706955,NO_DETECTOR_FLAG,2
-1.41078928926723,1.5043577498345089,NO_DETECTOR_FLAG,3
-0.05895188276601803,1.4200947539464885,NO_DETECTOR_FLAG,3
-1.3362399989678126,0.7663016161657015,NO_DETECTOR_FLAG,3
1.3172075082998804,-1.2167821482887222,TARGETED_REVIEW,1
-2.621608195178374,-0.5093364116551243,NO_DETECTOR_FLAG,0
-2.0295504708195837,1.8192685959468842,NO_DETECTOR_FLAG,3
-2.0091838571503415,-2.167049611981416,NO_DETECTOR_FLAG,0
-1.107641976276164,1.3285291920719693,NO_DETECTOR_FLAG,3
1.6614592462396076,1.6539475374657595,NO_DETECTOR_FLAG,2
-1.2062623612856582,-1.0194764014907014,NO_DETECTOR_FLAG,0
-0.9895904837086673,-3.0077981325829435,NO_DETECTOR_FLAG,0
4.834045107078264,0.07038930800625792,TARGETED_REVIEW,1
4.48958039037995,1.4427967553287633,TARGETED_REVIEW,1
-1.9279016852786333,0.22408619681367112,NO_DETECTOR_FLAG,3
4.427973133227858,-1.1315519251937083,NO_DETECTOR_FLAG,4
-1.7464008279110708,-1.9020949407107022,NO_DETECTOR_FLAG,0
-0.6333810507218341,-0.2714707825838579,NO_DETECTOR_FLAG,0
-0.22633478001284663,-2.6681012190444013,NO_DETECTOR_FLAG,0
4.004756198880626,-2.4584435873345463,NO_DETECTOR_FLAG,4
-1.4031074673125292,2.1595431401252063,NO_DETECTOR_FLAG,3
-0.3215037434243038,-2.2767591297379774,NO_DETECTOR_FLAG,0
-2.795414902316604,0.08684027594313593,NO_DETECTOR_FLAG,0
-1.2446517951777862,2.8487433186156497,NO_DETECTOR_FLAG,3
-2.015145908209145,-0.8373714815532614,NO_DETECTOR_FLAG,0
-2.393021769837356,-3.4519259537084395,NO_DETECTOR_FLAG,0
-0.23765409233263768,-2.011680056173491,NO_DETECTOR_FLAG,0
2.135954193660545,-3.0309411722150763,TARGETED_REVIEW,2
-1.668584289996714,3.8859134240831543,NO_DETECTOR_FLAG,3
-1.3978542022042526,-1.8116076654541224,NO_DETECTOR_FLAG,0
3.2221337495579383,-1.873020252698642,NO_DETECTOR_FLAG,4
0.6237065418907239,-2.7024535824229594,TARGETED_REVIEW,1
-0.9194514580836698,0.22536976796740865,NO_DETECTOR_FLAG,3
-0.772628348007547,-2.256717169672535,NO_DETECTOR_FLAG,0
2.309617512005533,1.788071492161295,TARGETED_REVIEW,4
-1.8119120031488285,-2.7467105886298713,NO_DETECTOR_FLAG,0
-1.7913368975349608,-0.6049654070770881,NO_DETECTOR_FLAG,0
-1.9911598423217511,1.062200913562706,NO_DETECTOR_FLAG,3
0.1578283517041248,2.1356224175480185,NO_DETECTOR_FLAG,3
